_id,INTERSECTION_ID,LINEAR_NAME_FULL_1,LINEAR_NAME_FULL_2,MI_PRINX,OBJECTID,ID,CLIENT_STREET_1,CLIENT_STREET_2,RLC,TCS,NAME,ADDITIONAL_INFO,MAIN,SIDE1,SIDE2,MID_BLOCK,PRIVATE_ACCESS,DISTRICT,WARD_1,WARD_2,WARD_3,WARD_4,POLICE_DIVISION_1,POLICE_DIVISION_2,POLICE_DIVISION_3,ACTIVATION_DATE,geometry
234,13453576,Martin Grove Rd,John Garland Blvd,234,234,234,MARTIN GROVE RD,JOHN GARLAND BLVD,6252,1132,Martin Grove Rd And John Garland Blvd,None,MARTIN GROVE RD,JOHN GARLAND BLVD,None,None,None,Etobicoke York,Etobicoke North(1),None,None,None,23,None,None,2022-02-10T00:00:00,"{""coordinates"": [[-79.5894230008677, 43.7320220035084]], ""type"": ""MultiPoint""}"
235,,None,None,235,235,235,LAKE SHORE BLVD W,FLEET ST,6253,0216,Lake Shore Blvd W And Fleet St / Bathurst St,None,LAKE SHORE BLVD W,FLEET ST,BATHURST ST,None,None,Toronto and East York,Spadina-Fort York(10),None,None,None,14,None,None,2022-09-16T00:00:00,"{""coordinates"": [[-79.3996490015435, 43.6364840035827]], ""type"": ""MultiPoint""}"
236,13445452,Bayview Ave,Finch Ave E,236,236,236,BAYVIEW AVE,FINCH AVE E,6254,0650,Bayview Ave And Finch Ave E,None,BAYVIEW AVE,FINCH AVE E,None,None,None,North York,Willowdale(18),Don Valley North(17),None,None,33,32,None,2022-08-19T00:00:00,"{""coordinates"": [[-79.3921470048099, 43.7850049957481]], ""type"": ""MultiPoint""}"
237,,None,None,237,237,237,O CONNOR DR,PAPE AVE,6255,0442,O Connor Dr And Pape Ave,None,O CONNOR DR,PAPE AVE,None,None,None,Toronto and East York,Toronto-Danforth(14),None,None,None,54,None,None,2022-03-17T00:00:00,"{""coordinates"": [[-79.3502909970486, 43.6932410046036]], ""type"": ""MultiPoint""}"
238,13442843,Meadowvale Rd,Dean Park Rd,238,238,238,MEADOWVALE RD,DEAN PARK RD,6256,1499,Meadowvale Rd And Dean Park Rd / Generation Blvd,None,MEADOWVALE RD,DEAN PARK RD,GENERATION BLVD,None,None,Scarborough,Scarborough-Rouge Park(25),None,None,None,42,None,None,2022-03-30T00:00:00,"{""coordinates"": [[-79.1687879979813, 43.8042250062252]], ""type"": ""MultiPoint""}"
239,13445039,Ellesmere Rd,Morningside Ave,239,239,239,ELLESMERE RD,MORNINGSIDE AVE,6257,0719,Ellesmere Rd And Morningside Ave,None,ELLESMERE RD,MORNINGSIDE AVE,None,None,None,Scarborough,Scarborough-Guildwood(24),Scarborough-Rouge Park(25),None,None,43,None,None,2022-12-21T00:00:00,"{""coordinates"": [[-79.1933420001643, 43.7853440023859]], ""type"": ""MultiPoint""}"
240,13441833,McCowan Rd,Alton Towers Crcl,240,240,240,MCCOWAN RD,ALTON TOWERS CRCL,6258,1539,Mccowan Rd And Alton Towers Crcl,NORTH INTERSECTION,MCCOWAN RD,ALTON TOWERS CRCL,None,None,None,Scarborough,Scarborough North(23),None,None,None,42,None,None,2022-07-28T00:00:00,"{""coordinates"": [[-79.2759079992736, 43.8268960015146]], ""type"": ""MultiPoint""}"
241,13449213,Islington Ave,Millwick Dr,241,241,241,ISLINGTON AVE,MILLWICK DR,6259,1199,Islington Ave And Millwick Dr / Muir Ave,None,ISLINGTON AVE,MILLWICK DR,MUIR AVE,None,None,Etobicoke York,Humber River-Black Creek(7),None,None,None,31,None,None,2022-08-29T00:00:00,"{""coordinates"": [[-79.5718189909664, 43.7600270034727]], ""type"": ""MultiPoint""}"
242,13456330,Pharmacy Ave,St Clair Ave E,242,242,242,PHARMACY AVE,ST CLAIR AVE E,6260,0472,Pharmacy Ave And St Clair Ave E,None,PHARMACY AVE,ST CLAIR AVE E,None,None,None,Scarborough,Scarborough Southwest(20),None,None,None,41,None,None,2022-08-29T00:00:00,"{""coordinates"": [[-79.2909300110199, 43.7098510040155]], ""type"": ""MultiPoint""}"
243,13444177,Yonge St,Athabaska Ave,243,243,243,YONGE ST,ATHABASKA AVE,6261,1381,Yonge St And Athabaska Ave / Private Access @ Centrepoint Mall,None,YONGE ST,ATHABASKA AVE,PRIVATE ACCESS,None,CENTREPOINT MALL,North York,Willowdale(18),None,None,None,32,None,None,2022-08-29T00:00:00,"{""coordinates"": [[-79.4194219960239, 43.7954760024605]], ""type"": ""MultiPoint""}"
244,13447597,Yonge St,Empress Ave,244,244,244,YONGE ST,EMPRESS AVE,6263,0126,Yonge St And Empress Ave / Park Home Ave,None,YONGE ST,EMPRESS AVE,PARK HOME AVE,None,None,North York,Willowdale(18),None,None,None,32,None,None,2022-08-29T00:00:00,"{""coordinates"": [[-79.4129040055659, 43.7692740069647]], ""type"": ""MultiPoint""}"
245,13445257,Warden Ave,Huntingwood Dr,245,245,245,WARDEN AVE,HUNTINGWOOD DR,6264,0871,Warden Ave And Huntingwood Dr,None,WARDEN AVE,HUNTINGWOOD DR,None,None,None,Scarborough,Scarborough-Agincourt(22),None,None,None,42,None,None,2022-03-17T00:00:00,"{""coordinates"": [[-79.3109519999502, 43.7854770033652]], ""type"": ""MultiPoint""}"
246,13450484,Lawrence Ave E,Birchmount Rd,246,246,246,LAWRENCE AVE E,BIRCHMOUNT RD,6265,0410,Lawrence Ave E And Birchmount Rd,None,LAWRENCE AVE E,BIRCHMOUNT RD,None,None,None,Scarborough,Scarborough Centre(21),None,None,None,41,None,None,2022-07-28T00:00:00,"{""coordinates"": [[-79.2848360045755, 43.7475180081847]], ""type"": ""MultiPoint""}"
247,13467463,Bloor St W,Royal York Rd,247,247,247,BLOOR ST W,ROYAL YORK RD,6266,0338,Bloor St W And Royal York Rd,None,BLOOR ST W,ROYAL YORK RD,None,None,None,Etobicoke York,Etobicoke-Lakeshore(3),None,None,None,22,None,None,2022-05-20T00:00:00,"{""coordinates"": [[-79.5113630013473, 43.6473619977117]], ""type"": ""MultiPoint""}"
248,13462655,Eglinton Ave W,Kipling Ave,248,248,248,EGLINTON AVE W,KIPLING AVE,6267,0729,Eglinton Ave W And Kipling Ave,None,EGLINTON AVE W,KIPLING AVE,None,None,None,Etobicoke York,Etobicoke Centre(2),None,None,None,23,22,None,2022-06-29T00:00:00,"{""coordinates"": [[-79.5508909949966, 43.677178001683]], ""type"": ""MultiPoint""}"
249,13469836,The East Mall,North Queen St,249,249,249,THE EAST MALL,NORTH QUEEN ST,6268,1056,The East Mall And North Queen St,None,THE EAST MALL,NORTH QUEEN ST,None,None,None,Etobicoke York,Etobicoke-Lakeshore(3),None,None,None,22,None,None,2022-07-22T00:00:00,"{""coordinates"": [[-79.549415000337, 43.6204750002984]], ""type"": ""MultiPoint""}"
250,13452047,Albion Rd,Martin Grove Rd,250,250,250,ALBION RD,MARTIN GROVE RD,6269,0791,Albion Rd And Martin Grove Rd,None,ALBION RD,MARTIN GROVE RD,None,None,None,Etobicoke York,Etobicoke North(1),None,None,None,23,None,None,2022-10-11T00:00:00,"{""coordinates"": [[-79.5942099901989, 43.7419240050588]], ""type"": ""MultiPoint""}"
251,13454806,Islington Ave,Elmhurst Dr,251,251,251,ISLINGTON AVE,ELMHURST DR,6270,0716,Islington Ave And Elmhurst Dr,None,ISLINGTON AVE,ELMHURST DR,None,None,None,Etobicoke York,Etobicoke North(1),None,None,None,23,None,None,2022-07-13T00:00:00,"{""coordinates"": [[-79.5589219980633, 43.7231120089769]], ""type"": ""MultiPoint""}"
252,13452130,Pharmacy Ave,Surrey Ave,252,252,252,PHARMACY AVE,SURREY AVE,6271,0688,Pharmacy Ave And Surrey Ave,None,PHARMACY AVE,SURREY AVE,None,None,None,Scarborough,Scarborough Centre(21),None,None,None,41,None,None,2022-09-16T00:00:00,"{""coordinates"": [[-79.3022800057198, 43.7374140047454]], ""type"": ""MultiPoint""}"
253,13454472,Keele St,401 C W Keele St Ramp,253,253,253,KEELE ST,401 C W KEELE ST RAMP,6272,0596,Keele St And 401 C W Keele St Ramp / Keele St S 401 C W Ramp,None,KEELE ST,401 C W KEELE ST RAMP,KEELE ST S 401 C W RAMP,None,None,North York,York Centre(6),None,None,None,31,None,None,2022-05-20T00:00:00,"{""coordinates"": [[-79.4815900059419, 43.7244430094497]], ""type"": ""MultiPoint""}"
254,13465038,Jarvis St,Gerrard St E,254,254,254,JARVIS ST,GERRARD ST E,6273,0009,Jarvis St And Gerrard St E,None,JARVIS ST,GERRARD ST E,None,None,None,Toronto and East York,Toronto Centre(13),None,None,None,51,None,None,2022-07-22T00:00:00,"{""coordinates"": [[-79.3758989989773, 43.660439005871]], ""type"": ""MultiPoint""}"
255,13443760,Sheppard Ave E,Lapsley Rd,255,255,255,SHEPPARD AVE E,LAPSLEY RD,6274,1141,Sheppard Ave E And Lapsley Rd / Washburn Way,None,SHEPPARD AVE E,LAPSLEY RD,WASHBURN WAY,None,None,Scarborough,Scarborough North(23),None,None,None,42,None,None,2022-11-02T00:00:00,"{""coordinates"": [[-79.2275419972452, 43.7961480019253]], ""type"": ""MultiPoint""}"
256,13441635,Steeles Ave E,Middlefield Rd,256,256,256,STEELES AVE E,MIDDLEFIELD RD,6275,1554,Steeles Ave E And Middlefield Rd,None,STEELES AVE E,MIDDLEFIELD RD,None,None,None,Scarborough,Scarborough North(23),None,None,None,42,None,None,2022-06-29T00:00:00,"{""coordinates"": [[-79.2679619999974, 43.8327040020182]], ""type"": ""MultiPoint""}"
257,13444794,Victoria Park Ave,Van Horne Ave,257,257,257,VICTORIA PARK AVE,VAN HORNE AVE,6276,0994,Victoria Park Ave And Van Horne Ave / Ferncrest Gt,None,VICTORIA PARK AVE,VAN HORNE AVE,FERNCREST GT,None,None,North York,Don Valley North(17),Scarborough-Agincourt(22),None,None,33,42,None,2022-07-22T00:00:00,"{""coordinates"": [[-79.3295860000834, 43.7892510067454]], ""type"": ""MultiPoint""}"
258,14606950,Morningside Ave,Finch Ave E,258,258,258,MORNINGSIDE AVE,FINCH AVE E,6277,2046,Morningside Ave And Finch Ave E / Staines Rd,None,MORNINGSIDE AVE,FINCH AVE E,STAINES RD,None,None,Scarborough,Scarborough-Rouge Park(25),None,None,None,42,None,None,2022-06-29T00:00:00,"{""coordinates"": [[-79.2210720047449, 43.8196980057598]], ""type"": ""MultiPoint""}"
259,13444158,Finch Ave E,Pharmacy Ave,259,259,259,FINCH AVE E,PHARMACY AVE,6278,1092,Finch Ave E And Pharmacy Ave,None,FINCH AVE E,PHARMACY AVE,None,None,None,Scarborough,Scarborough-Agincourt(22),None,None,None,42,None,None,2022-09-16T00:00:00,"{""coordinates"": [[-79.3259689918428, 43.7943310091859]], ""type"": ""MultiPoint""}"
